"No","year","month","day","hour","PM2.5","PM10","SO2","NO2","CO","O3","TEMP","PRES","DEWP","RAIN","wd","WSPM","station"
32267,2016,11,4,10,115,156,2,72,3000,4,5.9,1007.1,3.6,0,"SSW",0.5,"Shunyi"
32268,2016,11,4,11,178,243,3,114,3300,7,8.5,1006.4,3.9,0,"NW",0.7,"Shunyi"
32269,2016,11,4,12,264,264,8,132,3500,14,10.4,1005.3,4.3,0,"ESE",1.1,"Shunyi"
32270,2016,11,4,13,296,296,17,120,2800,29,11.8,1004,4.7,0,"SSE",1.7,"Shunyi"
32271,2016,11,4,14,286,286,18,143,2800,24,12.3,1003,5.5,0,"SSE",2.2,"Shunyi"
32272,2016,11,4,15,290,290,13,146,3100,12,11.2,1002.5,5.5,0,"SE",1.9,"Shunyi"
32273,2016,11,4,16,291,291,6,124,3100,7,9.2,1002.7,5.6,0,"SSE",2.3,"Shunyi"
32274,2016,11,4,17,264,264,3,121,3300,4,6.6,1003,5.2,0,"S",2,"Shunyi"
32275,2016,11,4,18,236,236,3,131,3500,2,6.1,1003.5,5.5,0,"SSE",2.1,"Shunyi"
32276,2016,11,4,19,193,193,3,127,3700,2,6,1003.9,5.6,0,"SSW",1.8,"Shunyi"
32277,2016,11,4,20,151,163,2,132,4000,2,6,1004.1,5.7,0,"S",0.9,"Shunyi"
32278,2016,11,4,21,134,138,2,129,3700,2,6,1004.5,5.7,0,"NNW",0.5,"Shunyi"
32279,2016,11,4,22,111,117,2,129,3600,2,6,1004.7,5.7,0,"W",0.4,"Shunyi"
32280,2016,11,4,23,100,118,2,131,3700,2,6,1004.6,5.7,0,"WSW",0.7,"Shunyi"
32281,2016,11,5,0,104,129,2,131,3800,2,5.7,1004.6,5.4,0,"NW",1.9,"Shunyi"
32282,2016,11,5,1,99,117,2,126,3700,2,5.4,1004.6,5.1,0,"N",1.1,"Shunyi"
32283,2016,11,5,2,90,94,2,122,3700,2,5.4,1004.6,5.1,0,"NNE",1.1,"Shunyi"
32284,2016,11,5,3,80,80,2,116,3500,2,5.1,1004.6,5,0,"NNW",0.7,"Shunyi"
32285,2016,11,5,4,72,72,2,108,3400,NA,5,1004.8,4.9,0,"NNE",1.4,"Shunyi"
32286,2016,11,5,5,70,73,2,89,3200,2,4.8,1005.3,4.7,0,"NNW",1.6,"Shunyi"
32287,2016,11,5,6,75,96,2,85,3000,2,5,1005.6,4.9,0,"NNE",0.9,"Shunyi"
32288,2016,11,5,7,81,139,2,75,2800,2,5.2,1006.3,5.1,0,"WNW",1,"Shunyi"
32289,2016,11,5,8,121,191,2,63,2500,5,5.1,1007.6,5,0,"NNW",1.6,"Shunyi"
32290,2016,11,5,9,159,209,2,64,2500,10,6,1008.3,5.7,0,"N",1.6,"Shunyi"
32291,2016,11,5,10,206,206,8,56,2000,27,10.5,1008.8,5.7,0,"NNE",1.4,"Shunyi"
32292,2016,11,5,11,189,189,18,41,1500,48,16.2,1009.2,4.2,0,"ENE",2.8,"Shunyi"
32293,2016,11,5,12,165,191,12,61,2000,43,12,1010.6,5.6,0,"SSE",5.2,"Shunyi"
32294,2016,11,5,13,214,214,10,72,3400,47,11.9,1011.4,5.5,0,"SSE",4.2,"Shunyi"
32295,2016,11,5,14,214,214,22,80,3900,49,12.7,1012.3,6.1,0,"SSW",2.8,"Shunyi"
32296,2016,11,5,15,239,239,28,87,3800,47,13.3,1013.1,6.6,0,"SW",1.3,"Shunyi"
32297,2016,11,5,16,238,238,23,93,3300,42,13.1,1014.2,6.4,0,"WSW",1.1,"Shunyi"
32298,2016,11,5,17,229,229,16,111,3200,24,11.5,1015.2,6.8,0,NA,0.1,"Shunyi"
32299,2016,11,5,18,220,220,9,117,3300,11,9.5,1016.5,6.8,0,NA,0,"Shunyi"
32300,2016,11,5,19,203,223,5,123,3400,2,8.4,1017.7,6,0,NA,0,"Shunyi"
32301,2016,11,5,20,182,223,7,116,3400,4,10.1,1019.2,5.5,0,"S",2,"Shunyi"
32302,2016,11,5,21,178,178,13,104,1900,7,9,1020.5,4,0,"S",1.9,"Shunyi"
32303,2016,11,5,22,148,148,11,75,1300,29,8.3,1021.4,2.7,0,"S",2.8,"Shunyi"
32304,2016,11,5,23,141,141,9,61,1100,38,7.4,1022.1,1.5,0,"S",2.6,"Shunyi"
32305,2016,11,6,0,131,131,10,71,1200,28,6.8,1023,0.9,0,"S",2,"Shunyi"
32306,2016,11,6,1,124,124,10,68,1100,26,5.7,1023.8,1,0,"S",1.3,"Shunyi"
32307,2016,11,6,2,116,116,10,77,1100,14,4.7,1024.3,0.5,0,"S",0.9,"Shunyi"
32308,2016,11,6,3,109,109,8,76,1100,10,5.4,1024.5,1.1,0,NA,0.1,"Shunyi"
32309,2016,11,6,4,106,106,9,78,1100,49,6.3,1024.6,0,0,"SSW",1.6,"Shunyi"
32310,2016,11,6,5,90,90,10,74,1000,4,6.3,1024.8,-0.5,0,"S",1.2,"Shunyi"
32311,2016,11,6,6,70,70,11,70,1000,6,6,1024.9,-1.6,0,"S",1.5,"Shunyi"
32312,2016,11,6,7,56,56,13,66,1100,7,5.8,1025.2,-1.6,0,"SSW",1.1,"Shunyi"
32313,2016,11,6,8,52,53,18,68,1300,6,6.1,1026,-2.5,0,"SSW",2.5,"Shunyi"
32314,2016,11,6,9,54,54,22,56,1200,18,6.7,1026.1,-2.7,0,"SSW",1.7,"Shunyi"
32315,2016,11,6,10,50,56,24,47,1200,29,7.3,1025.7,-3.3,0,"S",2.4,"Shunyi"
32316,2016,11,6,11,53,56,24,40,1100,39,8.4,1025.2,-4.1,0,"SSW",2.8,"Shunyi"
32317,2016,11,6,12,45,45,18,33,800,51,9,1024.5,-4.2,0,"SSW",2.7,"Shunyi"
32318,2016,11,6,13,41,41,15,29,800,59,9.6,1023.2,-5.1,0,"S",2.7,"Shunyi"
32319,2016,11,6,14,41,41,14,36,1000,57,9.6,1022.5,-5.1,0,"S",3,"Shunyi"
32320,2016,11,6,15,43,44,14,45,1000,50,9.2,1022.4,-4.8,0,"SSW",2.7,"Shunyi"
32321,2016,11,6,16,46,59,13,53,1100,41,8.8,1022.2,-4.1,0,"S",2,"Shunyi"
32322,2016,11,6,17,51,68,12,66,1100,30,8.5,1021.8,-3.4,0,"SE",1.8,"Shunyi"
32323,2016,11,6,18,59,88,13,92,1200,5,8.4,1021.6,-3.2,0,"SE",1.6,"Shunyi"
32324,2016,11,6,19,76,106,15,88,1600,5,8,1021.6,-3.8,0,"ESE",0.8,"Shunyi"
32325,2016,11,6,20,90,115,12,84,1500,5,7.7,1022.2,-4.1,0,"SE",0.8,"Shunyi"
32326,2016,11,6,21,90,123,14,81,1500,4,7.6,1022.9,-3.9,0,"SSE",1.2,"Shunyi"
32327,2016,11,6,22,87,134,21,83,1700,5,7.4,1022.5,-4.1,0,"SSE",1.4,"Shunyi"
32328,2016,11,6,23,93,132,19,83,1600,4,6.9,1022.4,-3.4,0,"SSE",0.8,"Shunyi"
32329,2016,11,7,0,90,129,14,77,1500,3,6.8,1022.3,-2.1,0,"SE",0.3,"Shunyi"
32330,2016,11,7,1,88,118,10,66,1500,3,6.6,1022.9,-0.4,0,"NNE",1.2,"Shunyi"
32331,2016,11,7,2,94,145,9,74,1800,3,5.9,1022.9,1.4,0,"WNW",1.1,"Shunyi"
32332,2016,11,7,3,93,122,7,79,1500,2,5.5,1023.2,2,0,"NNE",0.7,"Shunyi"
32333,2016,11,7,4,93,96,6,74,1400,NA,5.3,1022.7,1.4,0,"NNE",1.2,"Shunyi"
32334,2016,11,7,5,87,87,4,65,1300,2,5,1023.1,1.3,0,"NE",1.9,"Shunyi"
32335,2016,11,7,6,82,82,5,62,1100,2,4.4,1023.8,1.2,0,"NNE",1.1,"Shunyi"
32336,2016,11,7,7,75,75,6,56,1100,2,4.3,1025,1.7,0,"N",1.1,"Shunyi"
32337,2016,11,7,8,68,68,7,48,1200,6,4.8,1026.2,1.5,0,"NNE",1.1,"Shunyi"
32338,2016,11,7,9,67,67,11,41,1200,13,6.7,1026.7,2.4,0,"NNE",1.2,"Shunyi"
32339,2016,11,7,10,68,68,15,30,1000,28,9.4,1026.8,0.8,0,"NNE",2.3,"Shunyi"
32340,2016,11,7,11,51,51,11,19,600,47,11.4,1027,-3.9,0,"NNW",2.8,"Shunyi"
32341,2016,11,7,12,32,32,5,12,400,60,11.5,1026.6,-7.4,0,"NNW",4.3,"Shunyi"
32342,2016,11,7,13,14,14,2,6,200,65,12.1,1026.2,-7.9,0,"NW",6,"Shunyi"
32343,2016,11,7,14,6,6,2,6,100,66,12.3,1025.7,-8.8,0,"NW",5.2,"Shunyi"
32344,2016,11,7,15,5,6,2,8,100,65,12.2,1026.2,-8.9,0,"NNW",4.3,"Shunyi"
32345,2016,11,7,16,6,7,2,9,100,61,11.7,1026.9,-8.8,0,"NNW",4,"Shunyi"
32346,2016,11,7,17,6,11,2,13,100,53,10.1,1027.7,-7.6,0,"NNW",3.2,"Shunyi"
32347,2016,11,7,18,5,6,2,13,200,56,9.3,1028.7,-9.3,0,"N",2.5,"Shunyi"
32348,2016,11,7,19,5,8,2,16,200,52,8.7,1029.4,-8.4,0,"NNW",3.6,"Shunyi"
32349,2016,11,7,20,9,18,2,20,200,49,8.6,1030.2,-8.9,0,"NNW",4.7,"Shunyi"
32350,2016,11,7,21,8,8,2,17,200,52,7.8,1030.8,-10.1,0,"NW",3.3,"Shunyi"
32351,2016,11,7,22,6,6,2,18,200,50,7.1,1031,-9.8,0,"NW",2.9,"Shunyi"
32352,2016,11,7,23,7,7,2,21,200,45,6.3,1031.1,-9.6,0,"NW",1.8,"Shunyi"
32353,2016,11,8,0,5,18,2,25,300,36,4,1031.1,-7.5,0,"NNE",1.2,"Shunyi"
32354,2016,11,8,1,9,56,2,25,300,27,3,1031.2,-5.7,0,"N",0.8,"Shunyi"
32355,2016,11,8,2,6,6,2,26,300,23,1.2,1031.3,-3.9,0,"NE",0.6,"Shunyi"
32356,2016,11,8,3,6,6,2,45,300,5,1.3,1031.2,-4.8,0,NA,0.2,"Shunyi"
32357,2016,11,8,4,11,11,3,47,400,NA,0.5,1031.3,-4.5,0,"NE",0.8,"Shunyi"
32358,2016,11,8,5,14,14,4,51,700,2,0,1031.6,-4.1,0,NA,0.2,"Shunyi"
32359,2016,11,8,6,15,25,3,50,700,2,-0.3,1031.6,-4.6,0,"NE",1.3,"Shunyi"
32360,2016,11,8,7,14,14,3,49,700,2,-0.6,1031.9,-4.7,0,"N",0.3,"Shunyi"
32361,2016,11,8,8,13,22,6,45,700,6,1.9,1032.4,-3.8,0,"NE",1.1,"Shunyi"
32362,2016,11,8,9,12,32,7,37,600,14,4.9,1032.6,-3.9,0,"NE",1.9,"Shunyi"
32363,2016,11,8,10,17,17,8,30,500,27,7.1,1032.3,-4.4,0,"S",1.5,"Shunyi"
32364,2016,11,8,11,17,19,8,41,500,29,8.6,1031.8,-6,0,"SE",1.1,"Shunyi"
32365,2016,11,8,12,21,21,13,66,700,30,10,1030.6,-7.3,0,"S",1.4,"Shunyi"
32366,2016,11,8,13,28,32,10,64,700,30,10.8,1029.3,-7.5,0,"S",2.8,"Shunyi"
32367,2016,11,8,14,28,38,10,52,600,39,11.1,1028.5,-7.7,0,"SSW",3,"Shunyi"
32368,2016,11,8,15,27,39,7,40,500,53,11.4,1028.3,-7.5,0,"SSW",2.5,"Shunyi"
32369,2016,11,8,16,31,41,8,43,400,47,11,1028.3,-6.8,0,"SSW",1.8,"Shunyi"
32370,2016,11,8,17,32,58,12,56,500,35,9.3,1028.6,-5.8,0,"S",1.2,"Shunyi"
32371,2016,11,8,18,38,104,16,93,900,4,7.3,1029.2,-3.6,0,"SE",0.9,"Shunyi"
32372,2016,11,8,19,56,170,13,93,1400,3,5.7,1029.8,-2.2,0,"SSE",0.7,"Shunyi"
32373,2016,11,8,20,80,152,16,97,1900,5,4.8,1030.2,-2.3,0,"SSE",1,"Shunyi"
32374,2016,11,8,21,107,176,16,93,2000,5,3.8,1030.6,-2.6,0,NA,0,"Shunyi"
32375,2016,11,8,22,123,207,16,85,2600,7,3.6,1030.7,-3,0,"NNE",1.7,"Shunyi"
32376,2016,11,8,23,134,161,14,81,1900,6,2.6,1030.6,-3.1,0,"NNE",1.1,"Shunyi"
32377,2016,11,9,0,100,146,11,72,1600,4,2.4,1030.8,-3.3,0,"NNE",1.2,"Shunyi"
32378,2016,11,9,1,83,120,6,62,1500,2,2,1030.6,-2.9,0,"NE",0.9,"Shunyi"
32379,2016,11,9,2,76,105,6,60,1600,2,1.5,1030.4,-3.4,0,"NNE",1.2,"Shunyi"
32380,2016,11,9,3,75,95,6,58,1500,2,1,1029.8,-3.3,0,"NNE",1.1,"Shunyi"
32381,2016,11,9,4,69,83,5,54,1300,NA,0.6,1029.6,-3.1,0,"NNE",1.2,"Shunyi"
32382,2016,11,9,5,62,83,4,48,1300,2,0.5,1029.3,-2.7,0,"E",0.9,"Shunyi"
32383,2016,11,9,6,58,81,4,47,1300,2,1.9,1029.5,-2.4,0,"ESE",1,"Shunyi"
32384,2016,11,9,7,53,88,5,49,1400,2,1.4,1029.6,-2.4,0,"SSE",0.8,"Shunyi"
32385,2016,11,9,8,60,112,8,53,1700,2,2.6,1029.8,-1.9,0,"SSE",2.2,"Shunyi"
32386,2016,11,9,9,76,134,20,59,2700,4,3.5,1029.5,-1.7,0,"SSE",1.9,"Shunyi"
32387,2016,11,9,10,93,152,38,68,3200,7,4.4,1028.5,-1,0,"SSE",1.6,"Shunyi"
32388,2016,11,9,11,110,168,42,72,3000,10,5,1027.7,-0.6,0,"SSE",2,"Shunyi"
32389,2016,11,9,12,136,178,47,80,2700,13,5.7,1026.2,-0.4,0,"SE",1.6,"Shunyi"
32390,2016,11,9,13,154,174,48,79,2700,15,6.1,1024.8,0,0,"SE",2,"Shunyi"
32391,2016,11,9,14,161,188,51,85,2600,13,5.7,1023.9,0.2,0,"S",2.4,"Shunyi"
32392,2016,11,9,15,168,181,45,94,2300,11,6.1,1023.1,0.6,0,"S",0.4,"Shunyi"
32393,2016,11,9,16,180,189,41,102,2300,8,6.3,1022.6,0.8,0,"NW",0.5,"Shunyi"
32394,2016,11,9,17,184,194,34,105,2300,4,5.9,1022.5,0.6,0,"N",0.9,"Shunyi"
32395,2016,11,9,18,186,209,31,108,2400,3,5.2,1022,0.9,0,"NNE",0.8,"Shunyi"
32396,2016,11,9,19,196,225,27,106,2500,4,4.9,1021.8,1,0,"NE",1,"Shunyi"
32397,2016,11,9,20,201,229,25,102,2700,5,4.9,1021.2,1.2,0,"ENE",1.2,"Shunyi"
32398,2016,11,9,21,210,239,28,102,3000,5,4.8,1020.8,1.1,0,"NNE",0.4,"Shunyi"
32399,2016,11,9,22,219,264,29,101,3700,6,4.8,1020.2,1.1,0,"NNE",0.9,"Shunyi"
32400,2016,11,9,23,247,282,23,94,3900,6,4.7,1019.4,1.2,0,"NNE",1,"Shunyi"
32401,2016,11,10,0,243,261,26,97,3900,7,4.9,1018.8,1.4,0,"SE",0.8,"Shunyi"
32402,2016,11,10,1,220,226,24,92,2700,4,5.5,1018,1.2,0,"SSE",1,"Shunyi"
32403,2016,11,10,2,178,178,20,84,2200,3,6,1016.8,1.3,0,"SE",1.9,"Shunyi"
32404,2016,11,10,3,155,155,20,77,1800,3,5.9,1015.5,1.4,0,"SE",1.2,"Shunyi"
32405,2016,11,10,4,147,147,19,73,1700,2,5.8,1014.5,1.7,0,"SSE",1.1,"Shunyi"
32406,2016,11,10,5,147,147,20,67,1700,2,6,1013.6,1.7,0,"SE",1.1,"Shunyi"
32407,2016,11,10,6,141,141,23,66,1600,2,5.9,1013.2,1.6,0,"S",1.1,"Shunyi"
32408,2016,11,10,7,136,136,22,66,1500,2,5.9,1012.2,1.6,0,"S",1.6,"Shunyi"
32409,2016,11,10,8,128,128,20,63,1300,2,5.9,1012.5,1.6,0,"SSW",1.7,"Shunyi"
32410,2016,11,10,9,120,120,20,60,1400,3,5.9,1012,1.8,0,"S",1.8,"Shunyi"
32411,2016,11,10,10,115,120,18,63,1400,3,6.1,1011.2,2.2,0,"SSW",1.2,"Shunyi"
32412,2016,11,10,11,122,130,19,59,1400,6,6.6,1010.7,2.3,0,"SSW",1.8,"Shunyi"
32413,2016,11,10,12,133,149,18,60,1300,9,7.7,1009.6,2.8,0,"SW",1.3,"Shunyi"
32414,2016,11,10,13,147,161,17,66,1400,11,8.5,1008.4,2.5,0,"SSW",1.7,"Shunyi"
32415,2016,11,10,14,169,187,16,77,1600,13,8.8,1008.1,3,0,"SSW",2.3,"Shunyi"
32416,2016,11,10,15,185,191,14,85,1700,11,9.4,1007.2,2.9,0,"SSW",2.8,"Shunyi"
32417,2016,11,10,16,184,184,15,80,1400,14,10.6,1007.2,-1.8,0,"SW",3.4,"Shunyi"
32418,2016,11,10,17,184,184,12,85,1400,6,8.6,1008.4,2.4,0,"NE",1.2,"Shunyi"
32419,2016,11,10,18,179,182,8,76,1600,2,8.3,1009.3,-1,0,"WNW",2.1,"Shunyi"
32420,2016,11,10,19,177,179,5,70,1700,2,5.7,1010.1,2.2,0,"NNE",0.5,"Shunyi"
32421,2016,11,10,20,180,182,5,71,1700,3,3.9,1010.6,2.1,0,"NE",0.8,"Shunyi"
32422,2016,11,10,21,173,173,4,62,1700,2,3.5,1010.9,2.2,0,"NNE",1.6,"Shunyi"
32423,2016,11,10,22,155,155,4,58,1900,2,2.2,1010.9,1,0,NA,0,"Shunyi"
32424,2016,11,10,23,148,150,4,60,2400,3,1.4,1010.9,0.5,0,NA,0,"Shunyi"
32425,2016,11,11,0,134,134,4,54,2700,3,1.3,1010.9,0.6,0,"NNE",1.3,"Shunyi"
32426,2016,11,11,1,113,113,3,54,3100,5,0.9,1011.1,0.3,0,"NE",1.7,"Shunyi"
32427,2016,11,11,2,111,111,2,48,2700,3,0.8,1011.3,0.2,0,"NE",1.5,"Shunyi"
32428,2016,11,11,3,102,102,2,47,2500,3,-0.1,1011.1,-0.7,0,"NNE",0.8,"Shunyi"
32429,2016,11,11,4,103,105,2,50,2400,2,0.3,1011.4,-0.3,0,"NE",0.7,"Shunyi"
32430,2016,11,11,5,107,107,2,46,2400,2,0.7,1011.2,0.3,0,"NE",1.3,"Shunyi"
32431,2016,11,11,6,120,120,3,45,2500,2,1.4,1011.4,0.1,0,"NE",2.3,"Shunyi"
32432,2016,11,11,7,127,127,3,43,2300,2,1.4,1011.1,-0.7,0,"ENE",2.1,"Shunyi"
32433,2016,11,11,8,102,102,2,40,1900,2,1.6,1011.7,-0.5,0,"NE",0.8,"Shunyi"
32434,2016,11,11,9,91,100,3,39,1600,2,3,1012.2,-0.1,0,"NNE",1,"Shunyi"
32435,2016,11,11,10,76,87,3,46,1400,2,3.7,1012,0,0,"NNE",1.3,"Shunyi"
32436,2016,11,11,11,75,111,5,57,1200,5,5.3,1011.5,-0.5,0,"NNE",0.8,"Shunyi"
32437,2016,11,11,12,71,71,9,43,900,18,7.2,1010.8,-1.8,0,"NE",1.1,"Shunyi"
32438,2016,11,11,13,66,66,12,44,800,26,9,1009.9,-2.6,0,"NE",2.1,"Shunyi"
32439,2016,11,11,14,63,63,12,42,700,34,9.8,1009.3,-4.2,0,"NNE",1.8,"Shunyi"
32440,2016,11,11,15,54,54,11,35,600,43,10.3,1009.1,-5.7,0,"NE",1.9,"Shunyi"
32441,2016,11,11,16,42,67,10,34,500,44,10,1009.2,-5.2,0,"NE",1.6,"Shunyi"
32442,2016,11,11,17,42,67,9,48,500,31,8.6,1009.6,-3.6,0,"NNW",0.5,"Shunyi"
32443,2016,11,11,18,67,108,8,80,700,3,5.7,1010.4,-2.4,0,NA,0,"Shunyi"
32444,2016,11,11,19,77,149,8,82,1300,6,4.5,1011.4,-0.3,0,NA,0,"Shunyi"
32445,2016,11,11,20,99,205,10,85,1800,6,3.7,1012.1,-0.5,0,NA,0,"Shunyi"
32446,2016,11,11,21,111,192,12,84,2000,5,3.6,1012.8,0.1,0,NA,0.1,"Shunyi"
32447,2016,11,11,22,106,178,13,79,2200,5,2.9,1013.4,-0.6,0,NA,0.1,"Shunyi"
32448,2016,11,11,23,116,165,14,79,2200,6,2.6,1014,-0.9,0,"NNW",1,"Shunyi"
32449,2016,11,12,0,123,197,13,73,3100,7,2,1014.3,-1.6,0,"NNE",0.8,"Shunyi"
32450,2016,11,12,1,127,146,11,63,1900,3,2.5,1014.6,-1.3,0,"NE",1.1,"Shunyi"
32451,2016,11,12,2,71,89,13,57,1100,2,3.3,1014.9,-1.5,0,"NNE",2,"Shunyi"
32452,2016,11,12,3,53,84,12,57,1000,2,3.1,1015.2,-1.7,0,"NNE",1.7,"Shunyi"
32453,2016,11,12,4,54,79,14,53,1000,2,2.7,1015.3,-1.5,0,"NNE",2.1,"Shunyi"
32454,2016,11,12,5,51,73,12,47,900,2,2.6,1015.4,-1.6,0,"NNE",1.5,"Shunyi"
32455,2016,11,12,6,49,71,11,46,900,5,2.3,1015.8,-2,0,"NNE",1.1,"Shunyi"
32456,2016,11,12,7,44,60,15,43,800,9,2.5,1016.7,-2.4,0,"NNE",1.3,"Shunyi"
32457,2016,11,12,8,42,76,13,46,1000,6,3.3,1018,-2,0,"NNE",1,"Shunyi"
32458,2016,11,12,9,44,58,17,38,800,15,6.3,1018.1,-2.3,0,"N",0.9,"Shunyi"
32459,2016,11,12,10,38,64,15,32,700,25,8,1018.3,-3.2,0,"N",1.5,"Shunyi"
32460,2016,11,12,11,38,65,14,34,700,30,9.4,1018,-1.7,0,"WNW",1.2,"Shunyi"
32461,2016,11,12,12,40,77,15,34,700,38,11.4,1017.2,-1.4,0,"SSW",1.6,"Shunyi"
32462,2016,11,12,13,46,107,17,50,900,39,11.8,1016.4,-0.1,0,"SW",2.5,"Shunyi"
32463,2016,11,12,14,77,158,25,75,1400,37,12.8,1015.8,0.5,0,"S",2.1,"Shunyi"
32464,2016,11,12,15,97,156,22,55,1200,63,12.5,1015.7,1.2,0,"SSE",3.1,"Shunyi"
32465,2016,11,12,16,88,125,18,67,1200,50,12.1,1015.9,0.5,0,"S",3,"Shunyi"
32466,2016,11,12,17,84,105,14,62,1100,41,11,1016,-0.5,0,"SSE",1.5,"Shunyi"
32467,2016,11,12,18,74,115,12,91,1300,7,9.2,1016.2,0.4,0,"ESE",0.8,"Shunyi"
32468,2016,11,12,19,75,144,14,97,1600,3,9.7,1016.6,0.6,0,"SSE",2.1,"Shunyi"
32469,2016,11,12,20,86,172,16,86,1500,3,8.3,1017,2.7,0,"S",1.3,"Shunyi"
32470,2016,11,12,21,86,159,16,79,1300,2,8.5,1017.3,4.1,0,"SSE",2.4,"Shunyi"
32471,2016,11,12,22,70,114,18,68,1100,4,8.3,1017.6,4.3,0,"SSE",2.1,"Shunyi"
32472,2016,11,12,23,56,72,15,64,1000,4,7.9,1017.7,3.7,0,"SSE",2.6,"Shunyi"
32473,2016,11,13,0,60,71,18,59,1000,6,7.6,1017.8,3.1,0,"SSE",2.2,"Shunyi"
32474,2016,11,13,1,53,64,17,54,1200,10,7.5,1017.8,2.8,0,"SSE",1.9,"Shunyi"
32475,2016,11,13,2,53,65,20,58,1200,10,7.4,1017.7,2.5,0,"SSW",1.4,"Shunyi"
32476,2016,11,13,3,52,64,22,62,1200,7,7.5,1017.1,2.8,0,"SW",0.4,"Shunyi"
32477,2016,11,13,4,50,64,22,64,1300,2,7.6,1016.5,2.9,0,"SSE",0.9,"Shunyi"
32478,2016,11,13,5,51,63,27,67,1600,2,7.6,1015.9,2.7,0,"SSE",1.2,"Shunyi"
32479,2016,11,13,6,48,64,29,68,1800,2,7.5,1015.9,2.8,0,"SSE",1.2,"Shunyi"
32480,2016,11,13,7,54,81,32,69,1800,2,7.6,1016,2.9,0,"SE",0.5,"Shunyi"
32481,2016,11,13,8,52,89,33,68,1700,2,7.2,1016.3,3.4,0,"WSW",0.5,"Shunyi"
32482,2016,11,13,9,52,81,29,63,1700,3,7.5,1015.9,3.4,0,"W",0.5,"Shunyi"
32483,2016,11,13,10,56,83,30,65,1800,3,7.9,1015.8,3.7,0,"NE",1.4,"Shunyi"
32484,2016,11,13,11,59,83,34,64,2000,5,8.1,1015,3.7,0,"NNW",0.8,"Shunyi"
32485,2016,11,13,12,66,111,35,64,2000,8,8.4,1013.6,3.6,0,"SSE",1.5,"Shunyi"
32486,2016,11,13,13,86,196,35,67,2200,8,8.6,1012.8,3.8,0,"W",0.6,"Shunyi"
32487,2016,11,13,14,101,203,35,69,2300,8,9.1,1012.3,4.5,0,"SE",1,"Shunyi"
32488,2016,11,13,15,111,200,35,74,2400,8,9.3,1011.5,4.5,0,"SSE",1.4,"Shunyi"
32489,2016,11,13,16,127,231,39,77,2800,5,9,1011,4.8,0,"SE",1,"Shunyi"
32490,2016,11,13,17,150,286,38,83,3100,2,8.9,1011,5.1,0,"SSW",0.4,"Shunyi"
32491,2016,11,13,18,172,282,38,84,3300,2,8.7,1011.2,5.1,0,"SW",0.2,"Shunyi"
32492,2016,11,13,19,169,272,31,80,3300,2,8.2,1011.4,5.1,0,NA,0.1,"Shunyi"
32493,2016,11,13,20,169,269,32,81,3500,2,8.5,1011.7,5.4,0,"NNE",0.6,"Shunyi"
32494,2016,11,13,21,177,291,37,83,3900,4,8.8,1012.2,5.2,0,"NNE",0.7,"Shunyi"
32495,2016,11,13,22,185,281,34,83,3900,4,7.6,1012.6,5.1,0,"NNE",0.9,"Shunyi"
32496,2016,11,13,23,186,285,28,84,4300,4,5.8,1012.8,4.1,0,NA,0,"Shunyi"
32497,2016,11,14,0,186,261,14,78,4500,4,4.7,1013.2,3.7,0,"NW",0,"Shunyi"
32498,2016,11,14,1,180,266,11,74,4300,4,4.8,1014.1,3.9,0,"NW",0.6,"Shunyi"
32499,2016,11,14,2,164,217,11,67,4100,3,4.6,1014.1,3.7,0,"NE",0.9,"Shunyi"
32500,2016,11,14,3,148,174,8,58,3000,2,5.7,1014.2,4.5,0,"NNW",1.9,"Shunyi"
32501,2016,11,14,4,133,151,13,59,1900,2,6.1,1014.2,3.3,0,"W",1.1,"Shunyi"
32502,2016,11,14,5,133,133,15,43,1500,13,7.6,1015,1.2,0,"N",2.2,"Shunyi"
32503,2016,11,14,6,98,98,16,31,900,33,7,1016.1,-0.7,0,"NNW",2.5,"Shunyi"
32504,2016,11,14,7,57,131,11,46,1000,20,7.4,1017.5,-4.4,0,"NW",2.4,"Shunyi"
32505,2016,11,14,8,25,25,NA,25,500,47,8.3,1018.3,-11.7,0,"N",1.9,"Shunyi"
32506,2016,11,14,9,3,6,NA,15,200,63,9.5,1019.3,-12.4,0,"NW",1.9,"Shunyi"
32507,2016,11,14,10,3,6,NA,7,200,70,11.3,1019.6,-16.2,0,"NW",4.2,"Shunyi"
32508,2016,11,14,11,3,13,NA,8,200,71,11.5,1020,-18,0,"NW",6.4,"Shunyi"
32509,2016,11,14,12,7,32,NA,9,200,72,12.1,1019.5,-18.7,0,"NNW",5.3,"Shunyi"
32510,2016,11,14,13,3,13,2,7,100,67,12.9,1019.2,-18.1,0,"NNW",2.3,"Shunyi"
32511,2016,11,14,14,3,13,2,5,100,76,13,1019.2,-18,0,"NNW",4.7,"Shunyi"
32512,2016,11,14,15,3,6,2,7,100,77,13,1019.3,-19.2,0,"NNW",3.2,"Shunyi"
32513,2016,11,14,16,6,6,2,10,100,75,12.4,1019.8,-18.5,0,"NNE",2.5,"Shunyi"
32514,2016,11,14,17,3,12,2,13,100,71,10.7,1020.3,-17.6,0,"N",1.9,"Shunyi"
32515,2016,11,14,18,3,26,2,25,100,57,9.7,1021.3,-18.4,0,"N",1.9,"Shunyi"
32516,2016,11,14,19,4,32,2,40,200,39,7.6,1021.9,-16,0,"NNE",2,"Shunyi"
